062.773530 +15.836513 1.231 0.125 
062.926150 -06.241975 0.482 0.091 
063.013935 -05.067240 1.000 0.076 
063.082204 +16.748547 0.220 0.041 
063.294254 +15.588588 0.728 0.095 
063.331437 +16.174700 0.624 0.192 
063.712856 +15.539753 0.538 0.057 
063.742718 +06.668948 0.618 0.006 
063.785773 +15.846435 0.577 0.033 
063.828652 +15.542111 0.702 0.123 
063.828781 +16.877304 0.496 0.038 
063.842918 +15.579660 0.880 0.200 
063.868063 +06.626925 0.833 0.036 
064.087670 +06.937075 1.140 0.063 
064.172492 +16.611501 0.586 0.046 
064.257277 +06.567024 0.415 0.014 
064.303788 +05.264445 0.758 0.066 
064.319377 +15.658470 0.642 0.082 
064.473767 +15.697117 0.843 0.232 
064.516530 +06.851257 0.920 0.017 
064.530224 +06.163269 0.686 0.128 
064.547486 +15.435732 1.293 0.090 
064.559740 +15.143616 0.832 0.064 
064.580137 +16.245772 0.963 0.225 
064.669598 +05.853883 0.787 0.045 
064.735928 +27.296778 0.641 0.019 
064.807725 +05.181685 0.739 0.076 
064.815026 +06.063040 0.718 0.106 
064.939667 +05.835844 0.538 0.084 
065.046726 +33.593503 0.521 0.005 
065.074533 +05.459958 0.812 0.018 
065.163577 +07.606995 0.623 0.038 
065.178266 +07.443843 0.611 0.048 
065.381101 +07.634715 0.749 0.051 
065.428370 +05.764712 0.605 0.045 
065.484548 +05.600715 0.583 0.107 
065.515235 +05.636181 0.414 0.084 
065.543888 +07.194260 0.602 0.026 
065.652602 +06.556971 0.578 0.078 
065.676599 +07.689438 0.587 0.037 
065.932583 +06.438235 0.964 0.060 
065.974375 +06.898071 0.546 0.018 
069.247801 +25.596537 0.817 0.012 
069.626810 +11.234722 0.720 0.051 
069.824084 +10.713317 0.797 0.139 
070.053785 +11.702414 0.793 0.094 
070.112802 +11.209307 0.711 0.064 
070.131886 -05.985188 0.553 0.041 
070.133774 +11.091454 0.712 0.114 
070.216506 -05.504954 0.594 0.054 
070.217839 -05.421234 0.917 0.110 
070.313759 -05.328993 0.614 0.056 
070.421350 +11.976838 0.545 0.142 
070.444829 -05.160290 0.536 0.079 
070.495249 -06.287600 0.766 0.032 
070.518123 -00.136653 0.653 0.119 
070.587313 +10.012425 0.520 0.087 
070.601023 -00.382664 0.577 0.081 
070.717135 +11.562052 0.753 0.112 
070.722854 +10.864697 1.157 0.125 
070.781930 -06.153702 0.564 0.093 
070.920580 +12.185960 0.523 0.125 
070.936375 +10.911432 1.049 0.185 
071.000947 +24.956202 0.573 0.009 
071.104061 -05.576685 0.566 0.009 
071.107673 -07.027126 0.602 0.076 
071.172519 -00.528145 1.051 0.148 
071.176205 +00.858269 0.488 0.060 
071.186924 +12.183349 0.768 0.057 
071.205737 +10.564724 0.586 0.051 
071.298701 +12.258134 0.797 0.057 
071.389293 -00.018236 0.547 0.063 
071.505420 +22.648635 0.531 0.014 
071.577256 -00.247166 0.616 0.066 
071.599358 +01.193323 0.543 0.049 
071.619423 -04.690430 0.976 0.038 
071.641248 +11.637098 0.571 0.253 
071.674879 -04.545228 0.452 0.048 
071.713635 -05.086318 0.565 0.027 
071.716829 +00.882352 0.775 0.108 
071.742892 -05.096188 0.971 0.038 
071.757490 -00.153952 1.033 0.082 
071.794678 +10.751214 0.677 0.115 
071.845393 +00.783152 0.529 0.063 
071.950403 +01.128656 0.519 0.060 
071.997069 -00.793127 0.655 0.100 
072.081428 +00.303936 0.642 0.120 
072.090752 +01.193836 0.715 0.128 
072.151394 -06.520607 0.588 0.014 
072.202115 -00.128227 0.539 0.077 
072.301997 -00.354266 0.643 0.064 
072.439954 +00.937297 0.722 0.115 
072.473167 -05.164682 0.563 0.024 
072.525457 -04.947107 0.615 0.059 
072.533910 -05.415613 0.888 0.093 
072.537389 +00.894310 0.498 0.062 
072.555293 +00.960836 0.755 0.096 
072.582293 -05.521163 0.682 0.088 
072.761975 +00.304007 0.791 0.090 
073.014178 -00.344561 0.473 0.047 
073.230828 +00.369722 0.920 0.152 
073.233172 -00.556137 0.472 0.144 
073.424612 +00.035267 0.631 0.077 
078.111221 +16.781061 0.475 0.037 
080.068198 +17.167490 1.120 0.019 
080.134649 +62.157772 0.220 0.141 
080.472641 +62.518813 0.531 0.083 
080.783347 +61.556507 0.726 0.103 
081.201156 +62.614814 0.488 0.035 
081.205546 +62.495703 0.439 0.132 
081.750158 +62.824438 0.732 0.090 
081.779031 +60.985113 0.999 0.275 
082.255611 +62.723687 0.501 0.063 
082.326395 +60.708263 0.539 0.094 
082.367175 +61.001504 0.284 0.072 
082.392113 +00.500226 0.577 0.014 
082.423239 +60.635216 0.676 0.050 
082.578884 +00.674296 0.648 0.024 
082.585704 -00.978080 0.438 0.054 
082.607615 +00.394652 0.590 0.062 
082.749128 +62.159813 0.431 0.027 
082.779329 -00.993919 0.469 0.053 
082.784907 +63.519037 0.565 0.059 
082.839635 +82.605517 0.497 0.163 
082.861508 +84.515564 0.633 0.035 
082.879278 -01.153537 0.754 0.137 
083.157349 +62.837349 0.162 0.002 
083.213290 +61.782535 0.522 0.043 
083.241832 +00.866379 0.475 0.090 
083.316824 +61.176034 0.730 0.026 
083.368534 +62.354723 0.657 0.070 
083.438994 +60.963921 0.565 0.010 
083.624081 +00.656127 0.524 0.013 
083.680861 +62.852413 0.740 0.026 
084.104099 -00.040971 1.622 0.049 
084.217081 +00.980248 0.650 0.068 
084.246368 +00.370876 0.564 0.032 
084.372403 +61.840700 0.489 0.094 
084.381964 -00.691589 0.581 0.046 
084.631684 +00.260567 1.069 0.034 
084.975837 +82.895191 0.435 0.045 
084.980823 +62.769209 0.499 0.032 
085.180218 +83.957467 0.518 0.057 
085.240828 +62.086304 0.680 0.070 
089.041091 +83.965132 0.830 0.019 
089.412180 +83.869422 0.564 0.071 
089.686724 +64.689513 0.540 0.026 
089.944606 +64.210635 0.526 0.028 
090.146460 +63.992690 0.550 0.048 
090.199493 +22.849398 0.220 0.027 
090.229596 +64.542927 0.550 0.031 
090.246555 +63.460029 0.495 0.075 
090.380069 +64.753258 0.365 0.032 
090.633709 +64.511284 0.503 0.050 
090.733250 +63.384670 0.689 0.026 
090.846863 +82.596966 0.707 0.119 
091.154409 -00.562818 0.544 0.022 
091.219147 +64.411731 0.964 0.026 
091.327804 +63.233801 0.729 0.064 
091.357831 +64.994723 0.542 0.028 
091.569875 +82.995170 0.605 0.009 
091.584701 +24.662434 0.537 0.145 
091.668030 +00.244883 0.532 0.042 
091.927451 -01.010536 0.715 0.097 
092.189572 +00.276585 0.590 0.028 
092.309055 +63.627934 0.470 0.075 
092.782973 +23.314729 0.983 0.314 
092.941976 +00.254456 0.788 0.133 
093.121947 +65.114797 0.691 0.095 
093.458021 +64.851543 0.592 0.009 
094.540737 +64.345381 0.644 0.068 
094.607266 +64.793583 0.605 0.037 
094.909341 +63.949020 0.424 0.004 
095.206118 +64.223771 0.487 0.083 
095.244702 +65.119160 0.689 0.026 
095.621743 +64.463712 0.912 0.053 
097.391309 +83.533961 0.511 0.055 
098.852705 +83.887990 0.674 0.105 
099.628970 +37.742047 0.728 0.109 
099.888951 +82.942423 0.528 0.051 
099.946909 +36.661460 0.542 0.025 
100.116630 +37.138542 0.582 0.025 
100.235090 +84.467272 0.596 0.047 
100.326760 +37.249453 0.401 0.020 
100.611320 +38.258478 0.746 0.185 
100.691030 +38.641828 0.648 0.083 
100.739590 +36.279578 0.552 0.037 
100.787710 +28.354132 0.746 0.108 
100.984000 +28.040190 0.769 0.117 
101.157030 +37.564733 0.636 0.087 
101.217930 +37.195648 0.782 0.044 
101.253790 +38.022500 0.608 0.053 
101.264650 +29.229463 0.603 0.055 
101.323830 +28.754835 0.609 0.076 
101.429750 +27.260000 0.891 0.043 
101.620150 +38.146178 0.552 0.031 
101.721720 +28.841810 0.514 0.047 
101.808940 +27.411865 0.599 0.036 
101.851800 +37.120479 0.512 0.026 
101.862280 +29.315888 0.570 0.023 
101.918960 +27.541998 0.570 0.241 
101.932090 +27.151725 0.669 0.023 
101.943860 +38.375153 0.601 0.042 
101.951090 +27.924405 0.599 0.014 
101.976210 +36.563977 0.845 0.019 
102.006560 +37.411165 0.578 0.077 
102.108480 +37.130386 0.567 0.014 
102.121490 +37.393617 0.495 0.067 
102.227070 +38.443495 0.563 0.030 
102.283640 +29.776788 0.649 0.019 
102.301600 +38.770811 0.574 0.019 
102.353520 +27.549125 0.638 0.017 
102.488270 +28.500801 0.781 0.070 
102.594860 +27.189434 0.582 0.040 
102.606190 +37.909704 0.596 0.005 
102.611770 +28.072027 0.707 0.081 
102.942980 +27.324274 0.636 0.027 
103.023150 +27.965537 0.614 0.045 
103.211510 +28.881543 0.619 0.089 
103.508100 +27.578473 0.537 0.018 
104.464880 +83.283649 0.701 0.251 
105.677940 +38.821072 0.649 0.079 
105.788610 +11.869624 0.624 0.029 
106.029680 +40.328308 0.469 0.033 
106.109770 +40.012337 0.629 0.023 
106.242610 +11.860646 0.447 0.055 
106.579510 +40.445923 0.487 0.053 
106.804830 +38.579344 0.652 0.031 
106.907470 +40.224611 0.642 0.023 
107.174360 +40.178392 0.619 0.028 
107.265610 +38.205250 0.740 0.038 
107.386100 +39.458397 0.585 0.033 
107.476910 +40.536161 0.576 0.014 
107.908390 +40.550800 0.597 0.031 
107.945290 +38.899432 0.629 0.013 
107.996510 +38.479559 0.457 0.036 
108.006650 +38.282023 0.567 0.013 
108.129390 +40.457229 0.544 0.050 
108.190610 +40.112220 0.942 0.038 
108.253230 +39.849543 0.747 0.063 
108.288540 +40.481459 0.606 0.032 
108.398660 +39.572009 0.572 0.055 
108.419000 +38.843627 0.569 0.087 
108.419820 +39.139732 0.490 0.041 
108.438450 +40.083764 0.465 0.117 
108.530500 +39.907615 1.043 0.082 
108.564890 +39.993706 0.776 0.200 
108.838980 +39.031338 0.547 0.009 
109.287770 +31.107401 0.595 0.088 
109.498220 +37.484857 0.735 0.060 
109.541310 +31.502579 0.551 0.018 
109.580180 +37.636500 0.587 0.028 
109.654700 +37.634788 0.667 0.065 
109.672240 +31.736776 0.643 0.032 
109.674340 +30.894469 0.617 0.056 
109.690780 +31.039199 0.631 0.057 
109.833070 +30.861805 0.436 0.031 
109.853670 +32.133044 0.534 0.021 
110.087010 +36.785093 0.622 0.009 
110.180640 +37.342499 0.910 0.035 
110.194220 +38.560816 1.064 0.038 
110.238010 +37.484377 0.609 0.016 
110.293430 +31.829201 0.565 0.018 
110.349130 +36.922988 0.497 0.050 
110.615660 +30.860259 0.636 0.039 
110.625470 +37.028640 0.457 0.060 
110.786820 +37.037333 0.675 0.018 
111.048190 +39.016732 0.557 0.023 
111.091260 +31.416685 0.635 0.047 
111.159590 +31.124735 0.829 0.026 
111.190320 +38.845796 0.706 0.038 
111.236150 +36.422308 0.781 0.084 
111.249310 +36.940438 0.672 0.062 
111.287890 +31.829145 0.593 0.015 
111.356020 +35.907988 0.590 0.032 
111.361450 +30.365922 0.658 0.061 
111.443720 +37.832550 0.466 0.047 
111.457330 +38.877872 0.706 0.057 
111.490150 +38.780503 0.637 0.062 
111.496160 +41.212709 0.579 0.022 
111.498650 +35.643405 0.505 0.009 
111.511220 +32.462292 0.799 0.070 
111.532990 +39.853349 0.582 0.025 
111.545950 +38.067423 0.498 0.026 
111.556200 +31.665817 0.568 0.009 
111.586580 +37.093817 0.559 0.061 
111.589760 +32.482911 0.521 0.009 
111.643290 +39.911120 0.911 0.053 
111.699850 +43.710876 0.567 0.094 
111.725670 +30.758290 0.641 0.034 
111.729730 +40.507747 0.544 0.018 
111.775540 +38.727842 0.493 0.042 
111.822360 +37.086700 0.438 0.044 
111.845920 +41.626820 0.827 0.013 
111.874180 +15.376388 0.672 0.032 
111.969850 +32.237828 0.554 0.023 
111.998080 +39.599825 0.670 0.051 
112.004390 +37.333028 0.518 0.055 
112.035850 +31.476752 0.869 0.012 
112.052830 +36.474021 0.697 0.024 
112.183500 +31.617760 0.535 0.009 
112.183590 +15.722791 0.245 0.000 
112.259520 +39.411712 0.454 0.053 
112.309750 +31.603939 0.622 0.077 
112.349640 +31.062105 0.493 0.049 
112.352150 +39.058580 0.601 0.104 
112.382090 +40.246725 0.625 0.060 
112.383560 +16.062557 0.288 0.004 
112.427890 +39.443368 0.488 0.029 
112.435150 +15.453646 0.639 0.065 
112.473100 +15.029883 0.652 0.052 
112.496300 +45.855979 0.682 0.038 
112.504920 +16.480306 0.557 0.028 
112.515310 +16.664793 0.407 0.008 
112.534730 +36.124523 0.464 0.057 
112.537420 +37.270396 0.615 0.286 
112.546840 +16.799992 0.545 0.042 
112.570870 +38.255598 0.670 0.056 
112.576490 +41.222339 0.528 0.005 
112.581600 +15.780903 0.623 0.032 
112.605800 +41.031632 0.543 0.032 
112.628650 +36.667954 0.637 0.047 
112.655850 +16.606527 0.478 0.047 
112.751570 +15.128327 0.624 0.052 
112.775330 +34.961356 0.676 0.094 
112.783220 +40.564491 0.421 0.031 
112.829190 +37.970629 0.922 0.073 
112.872260 +37.245796 0.839 0.025 
112.927590 +40.587764 0.497 0.100 
112.934520 +16.072290 0.586 0.019 
112.991940 +38.788133 0.836 0.118 
113.020050 +40.282908 0.560 0.030 
113.071700 +31.986657 0.903 0.149 
113.073530 +16.263489 0.626 0.041 
113.077060 +15.151454 0.515 0.052 
113.077510 +37.040330 0.770 0.147 
113.151680 +39.780240 0.497 0.028 
113.157840 +42.081758 0.851 0.006 
113.160210 +36.380650 0.555 0.036 
113.194870 +31.903061 0.633 0.037 
113.195220 +65.860388 0.599 0.059 
113.199040 +21.563002 0.616 0.016 
113.209760 +39.609385 0.517 0.023 
113.256230 +65.566252 0.577 0.060 
113.363420 +35.925328 0.560 0.023 
113.433540 +21.355245 0.588 0.043 
113.439170 +16.659303 0.516 0.051 
113.442760 +36.367499 0.680 0.138 
113.452960 +44.625973 0.553 0.051 
113.482770 +38.339055 0.768 0.189 
113.487480 +28.523285 0.552 0.033 
113.500900 +29.700970 0.822 0.127 
113.574490 +28.776438 0.358 0.163 
113.597060 +26.940505 0.473 0.073 
113.638170 +35.201915 0.821 0.062 
113.678420 +28.232010 0.370 0.094 
113.708580 +41.238883 0.642 0.101 
113.720260 +38.050434 0.617 0.060 
113.772430 +40.818709 0.587 0.028 
113.878120 +42.760322 0.596 0.034 
113.889440 +29.996072 0.683 0.097 
113.911200 +46.026988 0.658 0.058 
113.923430 +36.377552 0.466 0.043 
113.939760 +41.185001 0.424 0.026 
113.948650 +16.406662 0.763 0.030 
113.960600 +32.569349 0.691 0.069 
113.967750 +27.175489 0.641 0.099 
113.967800 +36.776326 1.043 0.068 
113.969350 +21.026638 0.626 0.036 
114.002840 +32.041776 0.558 0.056 
114.024510 +37.821319 0.547 0.148 
114.042440 +29.852133 0.449 0.067 
114.045030 +22.121701 0.760 0.102 
114.045850 +32.473630 0.600 0.090 
114.051490 +22.493668 0.903 0.018 
114.060700 +38.978622 0.597 0.103 
114.067510 +16.382334 0.367 0.005 
114.068310 +15.351900 0.641 0.083 
114.079540 +22.560803 0.572 0.014 
114.143920 +29.291780 0.571 0.054 
114.157620 +28.223403 0.861 0.057 
114.167300 +38.289615 0.620 0.120 
114.189140 +37.209274 0.854 0.107 
114.193660 +41.833777 0.593 0.123 
114.197080 +21.289568 0.611 0.057 
114.213510 +31.615356 0.906 0.035 
114.215980 +37.929186 0.538 0.089 
114.229200 +16.301423 0.565 0.030 
114.240270 +29.400189 0.376 0.040 
114.243950 +29.964228 0.568 0.103 
114.262080 +47.630332 0.449 0.010 
114.273810 +28.413604 0.625 0.106 
114.283330 +41.207626 0.737 0.006 
114.285700 +36.037501 0.367 0.018 
114.299400 +22.567232 1.270 0.105 
114.312880 +40.452005 0.615 0.071 
114.331990 +67.157178 0.607 0.017 
114.343860 +67.038259 0.573 0.013 
114.416160 +41.524296 0.683 0.144 
114.425730 +41.157812 0.473 0.047 
114.440680 +29.864328 0.644 0.147 
114.450530 +20.309882 0.559 0.018 
114.454490 +33.266295 0.685 0.081 
114.458800 +40.843203 0.631 0.056 
114.471330 +38.571587 0.718 0.064 
114.486050 +40.755003 1.091 0.024 
114.525370 +33.242509 0.521 0.024 
114.531450 +27.238507 0.624 0.022 
114.552920 +47.494819 0.636 0.017 
114.556710 +43.131161 0.583 0.028 
114.572800 +38.257943 0.543 0.042 
114.581870 +28.357504 0.683 0.039 
114.583940 +31.957832 1.029 0.047 
114.625500 +32.621442 0.642 0.084 
114.648180 +32.689364 0.383 0.020 
114.668570 +27.198311 0.531 0.124 
114.671300 +24.230563 0.610 0.076 
114.686280 +31.041482 0.627 0.051 
114.708830 +30.209914 0.590 0.014 
114.712340 +27.117807 0.590 0.032 
114.715790 +27.431245 0.678 0.130 
114.718630 +22.058630 0.613 0.009 
114.726250 +17.929418 0.547 0.014 
114.748410 +40.866475 0.620 0.022 
114.770950 +44.059639 0.744 0.057 
114.790040 +20.572512 0.826 0.076 
114.801410 +22.615287 0.565 0.023 
114.825770 +22.697043 0.523 0.096 
114.826670 +42.951245 0.530 0.209 
114.853490 +37.770252 1.413 0.070 
114.862530 +65.412832 0.572 0.009 
114.868970 +23.791082 0.580 0.026 
114.872600 +28.871941 0.884 0.127 
114.873630 +39.474625 0.474 0.070 
114.940860 +30.561818 0.698 0.117 
114.979450 +30.451737 0.350 0.049 
114.999830 +33.163130 0.452 0.092 
115.021670 +38.009459 1.023 0.163 
115.035230 +28.418811 0.596 0.061 
115.080030 +23.870309 0.810 0.256 
115.093810 +22.166362 0.609 0.099 
115.094470 +27.561179 0.547 0.128 
115.095950 +65.990371 0.393 0.067 
115.099290 +65.571863 0.609 0.049 
115.100540 +20.493603 0.698 0.012 
115.107300 +24.294502 0.459 0.063 
115.123600 +22.753757 0.611 0.077 
115.123740 +17.878336 0.612 0.048 
115.131650 +17.799434 0.580 0.014 
115.139560 +25.086637 0.791 0.025 
115.150720 +33.289747 1.011 0.086 
115.165920 +38.123975 0.486 0.091 
115.173650 +41.351969 0.575 0.009 
115.180230 +34.000916 0.624 0.025 
115.194570 +39.246117 0.563 0.032 
115.198550 +18.152032 0.589 0.023 
115.226450 +17.862068 0.966 0.097 
115.246330 +38.136157 0.562 0.021 
115.273230 +23.382062 0.602 0.045 
115.276880 +44.125785 0.445 0.055 
115.301470 +43.226255 0.624 0.051 
115.305630 +18.169736 0.851 0.032 
115.307900 +17.087156 0.687 0.048 
115.336440 +28.212664 1.107 0.038 
115.363510 +22.929725 0.501 0.054 
115.376720 +24.909259 0.509 0.071 
115.401650 +27.610019 0.560 0.014 
115.412140 +28.949231 0.563 0.108 
115.424510 +30.102387 0.608 0.085 
115.465250 +31.612608 0.685 0.095 
115.481290 +31.896533 0.857 0.037 
115.498770 +37.344826 0.639 0.092 
115.525750 +25.435627 0.676 0.188 
115.533000 +19.397285 0.537 0.023 
115.535050 +42.933178 1.166 0.112 
115.536420 +33.865140 0.688 0.064 
115.537220 +19.059208 0.606 0.020 
115.555290 +41.741288 0.480 0.091 
115.558870 +34.216849 0.658 0.028 
115.567250 +24.905640 0.272 0.013 
115.569460 +32.856528 0.607 0.030 
115.605810 +20.065983 0.594 0.095 
115.606700 +30.315355 0.856 0.110 
115.660490 +42.391816 0.455 0.035 
115.672590 +23.569088 0.598 0.042 
115.680810 +44.375404 0.573 0.045 
115.681820 +24.890242 0.340 0.046 
115.695290 +25.629509 1.154 0.081 
115.718440 +65.834490 0.618 0.027 
115.724190 +32.945392 0.654 0.025 
115.729080 +24.349994 0.580 0.051 
115.729130 +40.060012 0.590 0.009 
115.738730 +39.105050 0.660 0.110 
115.743910 +23.401922 0.290 0.011 
115.746380 +19.660222 0.866 0.114 
115.751600 +49.501085 0.671 0.049 
115.778180 +33.655241 0.625 0.062 
115.779970 +33.013870 0.698 0.065 
115.784940 +42.201710 0.673 0.163 
115.786590 +17.913162 0.487 0.019 
115.794510 +22.090768 0.952 0.132 
115.798830 +31.244382 0.447 0.060 
115.832370 +65.801893 0.637 0.028 
115.834000 +65.259702 0.681 0.057 
115.854700 +27.914539 0.518 0.050 
115.863020 +27.130369 0.401 0.031 
115.870810 +17.089813 0.670 0.057 
115.911130 +27.683479 0.472 0.065 
115.922330 +23.247625 0.965 0.082 
115.928420 +33.042833 0.673 0.042 
115.948860 +19.376218 0.682 0.114 
115.954590 +42.501562 0.685 0.124 
115.963120 +23.889472 0.759 0.182 
115.963820 +38.937723 0.684 0.044 
115.973290 +39.996165 0.587 0.024 
116.001680 +42.291570 0.731 0.146 
116.024350 +30.845405 0.625 0.254 
116.031770 +31.192138 0.459 0.133 
116.031870 +45.561777 0.793 0.045 
116.101920 +27.444519 0.555 0.009 
116.103920 +32.770705 0.457 0.037 
116.125310 +18.887821 0.614 0.034 
116.151630 +45.259576 0.510 0.069 
116.162270 +36.906780 0.780 0.044 
116.165830 +37.015274 0.758 0.160 
116.180830 +16.814193 0.629 0.031 
116.216670 +20.125323 0.490 0.117 
116.219510 +67.063312 0.502 0.052 
116.237610 +17.856581 0.497 0.045 
116.251380 +26.724189 0.568 0.077 
116.271800 +43.036199 0.529 0.037 
116.280950 +19.666790 0.599 0.056 
116.285510 +37.538475 0.490 0.048 
116.305520 +37.591071 0.855 0.057 
116.323110 +35.197725 0.635 0.029 
116.372030 +18.667254 0.497 0.014 
116.387070 +22.987353 0.515 0.018 
116.398510 +23.465515 0.758 0.031 
116.406070 +41.265717 0.709 0.083 
116.407680 +36.963765 0.699 0.087 
116.409050 +31.368170 0.985 0.100 
116.416380 +19.312967 0.538 0.023 
116.446710 +38.809999 0.670 0.161 
116.467280 +33.277987 0.483 0.069 
116.475190 +45.804753 0.534 0.046 
116.492170 +20.332713 0.450 0.063 
116.493310 +31.872197 0.478 0.073 
116.494320 +23.293824 0.587 0.025 
116.495420 +17.791844 0.556 0.038 
116.501770 +20.105740 0.758 0.042 
116.515450 +40.260503 0.536 0.032 
116.517850 +17.604674 0.622 0.018 
116.527440 +38.740787 0.377 0.037 
116.532420 +23.513406 0.532 0.014 
116.539720 +33.955670 0.561 0.086 
116.552800 +65.702121 0.488 0.059 
116.587990 +31.881523 0.725 0.102 
116.611370 +66.095751 0.641 0.013 
116.624180 +22.698560 0.628 0.023 
116.629810 +40.903238 0.536 0.101 
116.630920 +17.580044 0.961 0.016 
116.633350 +41.869500 0.565 0.048 
116.637550 +35.172996 0.606 0.005 
116.652530 +43.469909 0.558 0.066 
116.658460 +66.560744 0.830 0.092 
116.659190 +33.281396 0.578 0.021 
116.667890 +35.963355 0.480 0.020 
116.669330 +25.369728 0.532 0.140 
116.671530 +35.813187 0.668 0.045 
116.673790 +39.655599 0.566 0.072 
116.674540 +17.129505 1.056 0.331 
116.677660 +18.006344 0.649 0.012 
116.680350 +38.182217 0.442 0.061 
116.685620 +34.437673 0.552 0.013 
116.700580 +20.296927 0.649 0.063 
116.703720 +37.903184 0.465 0.023 
116.703850 +43.634185 0.584 0.028 
116.706280 +47.381565 0.667 0.030 
116.715010 +42.922549 0.623 0.097 
116.722480 +29.231662 0.583 0.028 
116.737840 +39.853621 0.517 0.082 
116.739580 +29.738894 0.849 0.146 
116.757950 +31.851118 0.319 0.035 
116.762460 +18.307065 0.962 0.148 
116.802630 +45.453893 1.111 0.014 
116.804460 +18.788824 0.757 0.088 
116.824150 +19.079354 0.522 0.048 
116.827950 +27.805758 0.356 0.039 
116.835440 +34.805043 0.562 0.037 
116.842160 +29.837516 0.473 0.019 
116.842350 +29.631049 0.537 0.057 
116.848090 +25.875476 0.584 0.090 
116.852560 +25.064198 0.571 0.040 
116.856080 +17.253716 0.420 0.082 
116.875430 +27.167847 0.498 0.058 
116.875550 +45.981219 0.692 0.057 
116.917860 +40.413640 0.486 0.104 
116.923890 +23.099538 0.503 0.047 
116.925320 +28.162747 0.661 0.025 
116.929380 +20.046525 0.946 0.161 
116.929820 +45.183530 0.602 0.070 
116.952850 +33.652657 0.542 0.071 
116.957570 +66.830462 0.634 0.019 
116.968660 +24.509174 0.564 0.024 
116.988820 +19.290875 0.556 0.062 
116.998770 +42.211916 0.454 0.048 
117.014350 +64.987678 0.474 0.053 
117.015510 +30.000499 0.586 0.018 
117.024350 +22.663863 0.475 0.168 
117.028880 +40.602413 0.718 0.038 
117.047170 +24.043738 0.565 0.032 
117.069140 +29.389210 0.558 0.020 
117.069740 +16.200246 0.586 0.045 
117.086700 +27.369899 0.557 0.041 
117.096960 +22.219815 0.837 0.145 
117.105890 +21.572403 0.616 0.083 
117.120420 +32.528709 0.506 0.096 
117.150520 +38.953202 0.591 0.031 
117.158000 +34.737230 0.615 0.178 
117.159370 +16.918072 0.673 0.404 
117.160410 +26.476773 0.543 0.150 
117.162320 +24.129395 0.606 0.026 
117.162770 +36.465358 0.599 0.054 
117.190410 +20.137676 0.806 0.274 
117.207200 +20.491480 0.609 0.053 
117.230320 +27.728489 0.411 0.026 
117.242560 +24.025701 0.538 0.121 
117.246110 +21.912698 0.523 0.078 
117.256040 +27.358975 0.743 0.031 
117.267190 +50.075509 0.649 0.053 
117.268050 +42.405577 0.515 0.029 
117.275570 +42.327747 0.436 0.061 
117.281490 +21.190042 0.759 0.035 
117.292940 +47.161061 0.542 0.090 
117.311880 +43.668832 1.053 0.060 
117.325380 +44.086650 0.727 0.145 
117.330720 +21.464050 0.630 0.114 
117.337240 +17.544387 0.952 0.074 
117.337370 +38.814762 0.568 0.126 
117.339660 +22.031038 0.591 0.013 
117.350960 +24.040851 0.610 0.021 
117.369760 +36.747680 0.460 0.043 
117.374230 +24.731075 0.426 0.035 
117.376260 +20.276608 0.508 0.096 
117.389280 +26.253974 0.576 0.080 
117.395200 +36.868085 0.480 0.036 
117.395980 +31.720957 0.501 0.040 
117.400900 +31.516583 0.432 0.260 
117.416280 +34.917420 0.836 0.153 
117.442400 +22.271832 0.795 0.089 
117.442640 +45.062929 0.672 0.096 
117.461200 +17.990656 0.899 0.178 
117.466940 +82.654784 0.986 0.071 
117.483420 +17.024164 0.560 0.047 
117.494110 +16.188978 0.429 0.067 
117.506400 +26.384259 0.427 0.093 
117.518250 +48.358161 0.510 0.160 
117.520010 +42.248773 0.577 0.165 
117.540710 +27.938756 0.554 0.027 
117.569110 +40.482843 0.600 0.056 
117.571580 +38.204058 0.446 0.076 
117.579660 +18.232504 0.809 0.026 
117.590930 +34.409480 0.816 0.108 
117.590990 +22.009207 0.809 0.043 
117.609560 +17.674931 0.492 0.025 
117.609950 +38.698809 0.561 0.049 
117.610010 +27.666653 0.514 0.038 
117.637660 +18.250701 0.634 0.032 
117.641450 +43.614688 0.677 0.184 
117.650980 +35.077628 0.544 0.052 
117.659470 +22.131515 0.725 0.182 
117.674380 +34.240827 0.543 0.038 
117.689010 +21.719975 0.816 0.155 
117.689670 +21.242031 0.491 0.088 
117.743600 +49.285354 0.579 0.013 
117.751100 +14.156903 0.440 0.056 
117.769500 +43.010382 0.828 0.113 
117.773320 +27.583215 0.487 0.032 
117.777150 +30.290673 0.606 0.009 
117.785670 +20.816653 0.830 0.206 
117.791410 +28.481698 0.580 0.018 
117.794030 +23.364857 0.719 0.026 
117.802430 +23.657957 0.548 0.034 
117.812940 +43.587194 0.709 0.019 
117.822340 +39.495137 0.609 0.020 
117.828790 +18.597212 0.609 0.047 
117.835100 +17.770321 0.724 0.109 
117.837440 +09.637118 0.607 0.018 
117.838460 +19.340768 0.480 0.037 
117.839190 +16.741179 0.629 0.034 
117.839420 +33.947380 0.483 0.172 
117.847160 +26.295629 0.498 0.096 
117.850840 +41.155765 0.496 0.048 
117.855280 +22.657082 0.576 0.056 
117.882160 +17.278434 0.577 0.019 
117.900170 +22.583585 0.987 0.047 
117.903550 +23.437079 0.580 0.109 
117.905650 +15.058464 0.901 0.036 
117.918330 +41.212357 0.706 0.082 
117.924500 +08.734738 0.536 0.018 
